date,value,year,month,day,day_name,week_day,month_name,quarter,datetime,season,weather,temp,humidity,windspeed,casual,registered,rented_bikes_count,Profit,time,workingDay,hour,day_period
2011-10-05,278,2011,10,5,Wednesday,2,October,Q4,2011-10-05 09:00:00,Autumn,Clear,22.0,60.0,20.0,32.0,187.0,219.0,1354.328767,09:00:00,True,9.0,Morning
2011-10-05,278,2011,10,5,Wednesday,2,October,Q4,2011-10-05 10:00:00,Autumn,Clear,23.0,56.0,26.0,30.0,103.0,133.0,958.7287671,10:00:00,True,10.0,Morning
2011-10-05,278,2011,10,5,Wednesday,2,October,Q4,2011-10-05 11:00:00,Autumn,Clear,25.0,46.0,13.0,32.0,138.0,170.0,1143.628767,11:00:00,True,11.0,Morning
2011-10-05,278,2011,10,5,Wednesday,2,October,Q4,2011-10-05 12:00:00,Autumn,Clear,20.0,62.0,22.0,34.0,180.0,214.0,1358.628767,12:00:00,True,12.0,Afternoon
2011-10-05,278,2011,10,5,Wednesday,2,October,Q4,2011-10-05 13:00:00,Autumn,Clear,26.0,41.0,15.0,30.0,189.0,219.0,1328.528767,13:00:00,True,13.0,Afternoon
2011-10-05,278,2011,10,5,Wednesday,2,October,Q4,2011-10-05 14:00:00,Autumn,Clear,26.0,41.0,19.0,34.0,156.0,190.0,1255.428767,14:00:00,True,14.0,Afternoon
2011-10-05,278,2011,10,5,Wednesday,2,October,Q4,2011-10-05 15:00:00,Autumn,Clear,26.0,47.0,13.0,35.0,147.0,182.0,1233.928767,15:00:00,True,15.0,Afternoon
2011-10-05,278,2011,10,5,Wednesday,2,October,Q4,2011-10-05 16:00:00,Autumn,Clear,26.0,47.0,22.0,37.0,245.0,282.0,1689.728767,16:00:00,True,16.0,Afternoon
2011-10-05,278,2011,10,5,Wednesday,2,October,Q4,2011-10-05 17:00:00,Autumn,Clear,26.0,47.0,17.0,66.0,525.0,591.0,3392.528767,17:00:00,True,17.0,Evening
2011-10-05,278,2011,10,5,Wednesday,2,October,Q4,2011-10-05 18:00:00,Autumn,Clear,25.0,53.0,13.0,57.0,536.0,593.0,3285.028767,18:00:00,True,18.0,Evening
2011-10-05,278,2011,10,5,Wednesday,2,October,Q4,2011-10-05 19:00:00,Autumn,Clear,24.0,56.0,9.0,40.0,334.0,374.0,2124.028767,19:00:00,True,19.0,Evening
2011-10-05,278,2011,10,5,Wednesday,2,October,Q4,2011-10-05 20:00:00,Autumn,Clear,21.0,77.0,11.0,18.0,228.0,246.0,1289.828767,20:00:00,True,20.0,Evening
2011-10-05,278,2011,10,5,Wednesday,2,October,Q4,2011-10-05 21:00:00,Autumn,Clear,20.0,62.0,7.0,28.0,173.0,201.0,1225.328767,21:00:00,True,21.0,Night
2011-10-05,278,2011,10,5,Wednesday,2,October,Q4,2011-10-05 22:00:00,Autumn,Clear,21.0,62.0,0.0,20.0,134.0,154.0,920.0287671,22:00:00,True,22.0,Night
2011-10-05,278,2011,10,5,Wednesday,2,October,Q4,2011-10-05 23:00:00,Autumn,Clear,20.0,77.0,13.0,9.0,64.0,73.0,429.8287671,23:00:00,True,23.0,Night
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 00:00:00,Autumn,Clear,20.0,62.0,13.0,6.0,34.0,40.0,249.2287671,00:00:00,True,0.0,Night
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 01:00:00,Autumn,Clear,20.0,63.0,13.0,5.0,17.0,22.0,158.9287671,01:00:00,True,1.0,Night
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 02:00:00,Autumn,Clear,19.0,67.0,13.0,2.0,8.0,10.0,68.62876712,02:00:00,True,2.0,Night
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 03:00:00,Autumn,Clear,18.0,62.0,15.0,1.0,4.0,5.0,34.22876712,03:00:00,True,3.0,Night
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 04:00:00,Autumn,Clear,18.0,62.0,13.0,0.0,5.0,5.0,21.32876712,04:00:00,True,4.0,Night
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 05:00:00,Autumn,Clear,20.0,62.0,13.0,0.0,24.0,24.0,103.0287671,05:00:00,True,5.0,Morning
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 06:00:00,Autumn,Clear,20.0,66.0,13.0,4.0,110.0,114.0,541.6287671,06:00:00,True,6.0,Morning
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 07:00:00,Autumn,Clear,17.0,62.0,13.0,15.0,287.0,302.0,1491.928767,07:00:00,True,7.0,Morning
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 08:00:00,Autumn,Clear,20.0,62.0,13.0,20.0,437.0,457.0,2222.928767,08:00:00,True,8.0,Morning
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 09:00:00,Autumn,Clear,19.0,63.0,13.0,20.0,188.0,208.0,1152.228767,09:00:00,True,9.0,Morning
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 10:00:00,Autumn,Clear,21.0,62.0,0.0,24.0,105.0,129.0,864.1287671,10:00:00,True,10.0,Morning
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 11:00:00,Autumn,Clear,22.0,49.0,13.0,29.0,115.0,144.0,993.1287671,11:00:00,True,11.0,Morning
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 12:00:00,Autumn,Clear,23.0,49.0,13.0,46.0,180.0,226.0,1565.028767,12:00:00,True,12.0,Afternoon
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 13:00:00,Autumn,Clear,23.0,46.0,6.0,33.0,158.0,191.0,1246.828767,13:00:00,True,13.0,Afternoon
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 14:00:00,Autumn,Clear,24.0,43.0,6.0,56.0,139.0,195.0,1560.728767,14:00:00,True,14.0,Afternoon
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 15:00:00,Autumn,Clear,20.0,46.0,9.0,62.0,157.0,219.0,1741.328767,15:00:00,True,15.0,Afternoon
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 16:00:00,Autumn,Clear,24.0,49.0,13.0,51.0,272.0,323.0,2046.628767,16:00:00,True,16.0,Afternoon
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 17:00:00,Autumn,Clear,23.0,62.0,9.0,63.0,505.0,568.0,3254.928767,17:00:00,True,17.0,Evening
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 18:00:00,Autumn,Clear,22.0,64.0,13.0,59.0,479.0,538.0,3074.328767,18:00:00,True,18.0,Evening
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 19:00:00,Autumn,Clear,21.0,59.0,7.0,38.0,305.0,343.0,1964.928767,19:00:00,True,19.0,Evening
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 20:00:00,Autumn,Clear,20.0,77.0,7.0,29.0,231.0,260.0,1491.928767,20:00:00,True,20.0,Evening
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 21:00:00,Autumn,Clear,19.0,88.0,13.0,34.0,161.0,195.0,1276.928767,21:00:00,True,21.0,Night
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 22:00:00,Autumn,Clear,20.0,82.0,13.0,24.0,124.0,148.0,945.8287671,22:00:00,True,22.0,Night
2011-10-06,279,2011,10,6,Thursday,3,October,Q4,2011-10-06 23:00:00,Autumn,Clear,18.0,88.0,6.0,18.0,81.0,99.0,657.7287671,23:00:00,True,23.0,Night
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 00:00:00,Autumn,Clear,18.0,88.0,0.0,19.0,48.0,67.0,533.0287671,00:00:00,True,0.0,Night
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 01:00:00,Autumn,Clear,18.0,62.0,13.0,3.0,25.0,28.0,158.9287671,01:00:00,True,1.0,Night
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 02:00:00,Autumn,Clear,17.0,88.0,13.0,0.0,5.0,5.0,21.32876712,02:00:00,True,2.0,Night
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 03:00:00,Autumn,Clear,16.0,87.0,0.0,1.0,9.0,10.0,55.72876712,03:00:00,True,3.0,Night
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 04:00:00,Autumn,Clear,16.0,87.0,7.0,0.0,5.0,5.0,21.32876712,04:00:00,True,4.0,Night
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 05:00:00,Autumn,Clear,17.0,82.0,0.0,3.0,24.0,27.0,154.6287671,05:00:00,True,5.0,Morning
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 06:00:00,Autumn,Clear,17.0,62.0,0.0,3.0,84.0,87.0,412.6287671,06:00:00,True,6.0,Morning
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 07:00:00,Autumn,Clear,17.0,94.0,0.0,5.0,237.0,242.0,1104.928767,07:00:00,True,7.0,Morning
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 08:00:00,Autumn,Clear,19.0,82.0,13.0,31.0,386.0,417.0,2192.828767,08:00:00,True,8.0,Morning
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 09:00:00,Autumn,Clear,20.0,77.0,13.0,34.0,207.0,241.0,1474.728767,09:00:00,True,9.0,Morning
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 10:00:00,Autumn,Clear,20.0,62.0,6.0,48.0,126.0,174.0,1367.228767,10:00:00,True,10.0,Morning
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 11:00:00,Autumn,Clear,20.0,62.0,13.0,80.0,150.0,230.0,2020.828767,11:00:00,True,11.0,Morning
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 12:00:00,Autumn,Clear,20.0,53.0,13.0,61.0,174.0,235.0,1797.228767,12:00:00,True,12.0,Afternoon
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 13:00:00,Autumn,Clear,25.0,62.0,13.0,95.0,210.0,305.0,2536.828767,13:00:00,True,13.0,Afternoon
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 14:00:00,Autumn,Clear,25.0,50.0,13.0,77.0,179.0,256.0,2093.928767,14:00:00,True,14.0,Afternoon
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 15:00:00,Autumn,Clear,27.0,62.0,0.0,68.0,202.0,270.0,2038.028767,15:00:00,True,15.0,Afternoon
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 16:00:00,Autumn,Clear,20.0,44.0,13.0,73.0,346.0,419.0,2743.228767,16:00:00,True,16.0,Afternoon
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 17:00:00,Autumn,Clear,20.0,56.0,13.0,101.0,462.0,563.0,3723.628767,17:00:00,True,17.0,Evening
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 18:00:00,Autumn,Clear,23.0,62.0,6.0,94.0,371.0,465.0,3211.928767,18:00:00,True,18.0,Evening
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 19:00:00,Autumn,Clear,20.0,62.0,0.0,51.0,243.0,294.0,1921.928767,19:00:00,True,19.0,Evening
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 20:00:00,Autumn,Clear,22.0,49.0,0.0,30.0,167.0,197.0,1233.928767,20:00:00,True,20.0,Evening
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 21:00:00,Autumn,Clear,20.0,68.0,0.0,22.0,144.0,166.0,997.4287671,21:00:00,True,21.0,Night
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 22:00:00,Autumn,Clear,20.0,62.0,0.0,27.0,119.0,146.0,975.9287671,22:00:00,True,22.0,Night
2011-10-07,280,2011,10,7,Friday,4,October,Q4,2011-10-07 23:00:00,Autumn,Clear,20.0,62.0,13.0,23.0,113.0,136.0,881.3287671,23:00:00,True,23.0,Night
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 00:00:00,Autumn,Clear,20.0,72.0,0.0,17.0,72.0,89.0,601.8287671,00:00:00,False,0.0,Night
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 01:00:00,Autumn,Clear,19.0,82.0,0.0,14.0,51.0,65.0,459.9287671,01:00:00,False,1.0,Night
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 02:00:00,Autumn,Clear,19.0,82.0,0.0,4.0,41.0,45.0,244.9287671,02:00:00,False,2.0,Night
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 03:00:00,Autumn,Clear,18.0,88.0,0.0,4.0,16.0,20.0,137.4287671,03:00:00,False,3.0,Night
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 04:00:00,Autumn,Clear,17.0,94.0,13.0,3.0,7.0,10.0,81.52876712,04:00:00,False,4.0,Night
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 05:00:00,Autumn,Clear,17.0,88.0,7.0,1.0,7.0,8.0,47.12876712,05:00:00,False,5.0,Morning
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 06:00:00,Autumn,Clear,17.0,62.0,13.0,6.0,16.0,22.0,171.8287671,06:00:00,False,6.0,Morning
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 07:00:00,Autumn,Clear,17.0,94.0,6.0,27.0,46.0,73.0,662.0287671,07:00:00,False,7.0,Morning
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 08:00:00,Autumn,Clear,19.0,82.0,13.0,14.0,89.0,103.0,623.3287671,08:00:00,False,8.0,Morning
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 09:00:00,Autumn,Clear,20.0,77.0,0.0,54.0,163.0,217.0,1629.528767,09:00:00,False,9.0,Morning
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 10:00:00,Autumn,Clear,21.0,77.0,13.0,120.0,217.0,337.0,2996.928767,10:00:00,False,10.0,Morning
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 11:00:00,Autumn,Clear,24.0,62.0,0.0,176.0,221.0,397.0,3977.328767,11:00:00,False,11.0,Morning
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 12:00:00,Autumn,Clear,25.0,62.0,13.0,191.0,255.0,446.0,4381.528767,12:00:00,False,12.0,Afternoon
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 13:00:00,Autumn,Clear,20.0,62.0,13.0,256.0,229.0,485.0,5387.728767,13:00:00,False,13.0,Afternoon
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 14:00:00,Autumn,Clear,25.0,50.0,6.0,251.0,214.0,465.0,5237.228767,14:00:00,False,14.0,Afternoon
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 15:00:00,Autumn,Clear,20.0,39.0,0.0,262.0,234.0,496.0,5512.428767,15:00:00,False,15.0,Afternoon
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 16:00:00,Autumn,Clear,26.0,44.0,6.0,221.0,230.0,451.0,4790.028767,16:00:00,False,16.0,Afternoon
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 17:00:00,Autumn,Clear,25.0,50.0,9.0,174.0,219.0,393.0,3934.328767,17:00:00,False,17.0,Evening
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 18:00:00,Autumn,Clear,25.0,46.0,13.0,135.0,224.0,359.0,3285.028767,18:00:00,False,18.0,Evening
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 19:00:00,Autumn,Clear,22.0,68.0,9.0,76.0,172.0,248.0,2046.628767,19:00:00,False,19.0,Evening
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 20:00:00,Autumn,Clear,21.0,62.0,7.0,78.0,124.0,202.0,1874.628767,20:00:00,False,20.0,Evening
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 21:00:00,Autumn,Clear,21.0,77.0,0.0,54.0,133.0,187.0,1500.528767,21:00:00,False,21.0,Night
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 22:00:00,Autumn,Clear,20.0,77.0,13.0,45.0,104.0,149.0,1221.028767,22:00:00,False,22.0,Night
2011-10-08,281,2011,10,8,Saturday,5,October,Q4,2011-10-08 23:00:00,Autumn,Clear,20.0,62.0,0.0,52.0,90.0,142.0,1281.228767,23:00:00,False,23.0,Night
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 00:00:00,Autumn,Clear,19.0,62.0,13.0,46.0,83.0,129.0,1147.928767,00:00:00,False,0.0,Night
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 01:00:00,Autumn,Clear,20.0,88.0,0.0,15.0,63.0,78.0,528.7287671,01:00:00,False,1.0,Night
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 02:00:00,Autumn,Clear,19.0,62.0,13.0,20.0,35.0,55.0,494.3287671,02:00:00,False,2.0,Night
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 03:00:00,Autumn,Clear,18.0,88.0,0.0,10.0,20.0,30.0,257.8287671,03:00:00,False,3.0,Night
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 04:00:00,Autumn,Clear,18.0,88.0,13.0,7.0,7.0,14.0,150.3287671,04:00:00,False,4.0,Night
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 05:00:00,Autumn,Clear,18.0,62.0,0.0,1.0,14.0,15.0,77.22876712,05:00:00,False,5.0,Morning
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 06:00:00,Autumn,Clear,18.0,88.0,13.0,7.0,14.0,21.0,180.4287671,06:00:00,False,6.0,Morning
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 07:00:00,Autumn,Clear,18.0,86.0,0.0,18.0,26.0,44.0,421.2287671,07:00:00,False,7.0,Morning
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 08:00:00,Autumn,Clear,19.0,88.0,13.0,25.0,82.0,107.0,782.4287671,08:00:00,False,8.0,Morning
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 09:00:00,Autumn,Clear,20.0,77.0,0.0,66.0,119.0,185.0,1646.728767,09:00:00,False,9.0,Morning
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 10:00:00,Autumn,Clear,23.0,68.0,13.0,155.0,210.0,365.0,3568.828767,10:00:00,False,10.0,Morning
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 11:00:00,Autumn,Clear,25.0,53.0,6.0,189.0,234.0,423.0,4256.828767,11:00:00,False,11.0,Morning
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 12:00:00,Autumn,Clear,26.0,44.0,13.0,212.0,243.0,455.0,4691.128767,12:00:00,False,12.0,Afternoon
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 13:00:00,Autumn,Clear,20.0,44.0,6.0,225.0,193.0,418.0,4699.728767,13:00:00,False,13.0,Afternoon
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 14:00:00,Autumn,Clear,28.0,62.0,11.0,272.0,228.0,500.0,5658.628767,14:00:00,False,14.0,Afternoon
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 15:00:00,Autumn,Clear,28.0,62.0,11.0,198.0,209.0,407.0,4304.128767,15:00:00,False,15.0,Afternoon
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 16:00:00,Autumn,Clear,27.0,62.0,9.0,223.0,247.0,470.0,4897.528767,16:00:00,False,16.0,Afternoon
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 17:00:00,Autumn,Clear,20.0,61.0,7.0,208.0,230.0,438.0,4566.428767,17:00:00,False,17.0,Evening
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 18:00:00,Autumn,Clear,26.0,50.0,7.0,186.0,228.0,414.0,4179.428767,18:00:00,False,18.0,Evening
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 19:00:00,Autumn,Clear,23.0,62.0,6.0,116.0,186.0,302.0,2794.828767,19:00:00,False,19.0,Evening
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 20:00:00,Autumn,Clear,20.0,73.0,13.0,59.0,134.0,193.0,1590.828767,20:00:00,False,20.0,Evening
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 21:00:00,Autumn,Clear,22.0,83.0,7.0,53.0,120.0,173.0,1427.428767,21:00:00,False,21.0,Night
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 22:00:00,Autumn,Mist,21.0,94.0,0.0,48.0,104.0,152.0,1272.628767,22:00:00,False,22.0,Night
2011-10-09,282,2011,10,9,Sunday,6,October,Q4,2011-10-09 23:00:00,Autumn,Clear,20.0,62.0,13.0,38.0,85.0,123.0,1018.928767,23:00:00,False,23.0,Night
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 00:00:00,Autumn,Clear,20.0,94.0,13.0,11.0,42.0,53.0,369.6287671,00:00:00,True,0.0,Night
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 01:00:00,Autumn,Clear,20.0,88.0,0.0,4.0,30.0,34.0,197.6287671,01:00:00,True,1.0,Night
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 02:00:00,Autumn,Clear,20.0,88.0,0.0,4.0,15.0,19.0,133.1287671,02:00:00,True,2.0,Night
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 03:00:00,Autumn,Clear,19.0,88.0,0.0,2.0,9.0,11.0,72.92876712,03:00:00,True,3.0,Night
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 04:00:00,Autumn,Clear,20.0,94.0,13.0,2.0,4.0,6.0,51.42876712,04:00:00,True,4.0,Night
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 05:00:00,Autumn,Clear,19.0,94.0,13.0,2.0,19.0,21.0,115.9287671,05:00:00,True,5.0,Morning
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 06:00:00,Autumn,Clear,18.0,94.0,0.0,5.0,39.0,44.0,253.5287671,06:00:00,True,6.0,Morning
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 07:00:00,Autumn,Clear,19.0,88.0,13.0,12.0,102.0,114.0,644.8287671,07:00:00,True,7.0,Morning
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 08:00:00,Autumn,Clear,21.0,83.0,13.0,27.0,227.0,254.0,1440.328767,08:00:00,True,8.0,Morning
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 09:00:00,Autumn,Clear,20.0,77.0,13.0,58.0,161.0,219.0,1689.728767,09:00:00,True,9.0,Morning
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 10:00:00,Autumn,Clear,23.0,73.0,13.0,107.0,158.0,265.0,2519.628767,10:00:00,True,10.0,Morning
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 11:00:00,Autumn,Clear,25.0,69.0,6.0,139.0,183.0,322.0,3177.528767,11:00:00,True,11.0,Morning
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 12:00:00,Autumn,Clear,20.0,62.0,6.0,164.0,201.0,365.0,3684.928767,12:00:00,True,12.0,Afternoon
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 13:00:00,Autumn,Clear,30.0,37.0,0.0,146.0,219.0,365.0,3452.728767,13:00:00,True,13.0,Afternoon
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 14:00:00,Autumn,Clear,30.0,62.0,0.0,147.0,223.0,370.0,3487.128767,14:00:00,True,14.0,Afternoon
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 15:00:00,Autumn,Mist,20.0,62.0,13.0,130.0,254.0,384.0,3328.028767,15:00:00,True,15.0,Afternoon
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 16:00:00,Autumn,Clear,29.0,62.0,6.0,154.0,248.0,402.0,3715.028767,16:00:00,True,16.0,Afternoon
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 17:00:00,Autumn,Mist,27.0,62.0,13.0,125.0,334.0,459.0,3586.028767,17:00:00,True,17.0,Evening
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 18:00:00,Autumn,Clear,26.0,53.0,13.0,108.0,365.0,473.0,3426.928767,18:00:00,True,18.0,Evening
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 19:00:00,Autumn,Mist,24.0,78.0,6.0,69.0,267.0,336.0,2334.728767,19:00:00,True,19.0,Evening
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 20:00:00,Autumn,Clear,25.0,73.0,13.0,37.0,188.0,225.0,1444.628767,20:00:00,True,20.0,Evening
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 21:00:00,Autumn,Clear,20.0,88.0,6.0,27.0,148.0,175.0,1100.628767,21:00:00,True,21.0,Night
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 22:00:00,Autumn,Clear,20.0,88.0,6.0,22.0,104.0,126.0,825.4287671,22:00:00,True,22.0,Night
2011-10-10,283,2011,10,10,Monday,0,October,Q4,2011-10-10 23:00:00,Autumn,Mist,22.0,62.0,13.0,12.0,63.0,75.0,477.1287671,23:00:00,True,23.0,Night
2011-10-11,284,2011,10,11,Tuesday,1,October,Q4,2011-10-11 00:00:00,Autumn,Mist,22.0,62.0,0.0,14.0,16.0,30.0,309.4287671,00:00:00,True,0.0,Night
2011-10-11,284,2011,10,11,Tuesday,1,October,Q4,2011-10-11 01:00:00,Autumn,Mist,21.0,62.0,13.0,2.0,9.0,11.0,72.92876712,01:00:00,True,1.0,Night
2011-10-11,284,2011,10,11,Tuesday,1,October,Q4,2011-10-11 02:00:00,Autumn,Mist,20.0,94.0,13.0,1.0,4.0,5.0,34.22876712,02:00:00,True,2.0,Night
2011-10-11,284,2011,10,11,Tuesday,1,October,Q4,2011-10-11 03:00:00,Autumn,Mist,20.0,88.0,7.0,2.0,1.0,3.0,38.52876712,03:00:00,True,3.0,Night
2011-10-11,284,2011,10,11,Tuesday,1,October,Q4,2011-10-11 04:00:00,Autumn,Clear,20.0,88.0,9.0,0.0,5.0,5.0,21.32876712,04:00:00,True,4.0,Night
2011-10-11,284,2011,10,11,Tuesday,1,October,Q4,2011-10-11 05:00:00,Autumn,Clear,21.0,88.0,13.0,0.0,20.0,20.0,85.82876712,05:00:00,True,5.0,Morning
2011-10-11,284,2011,10,11,Tuesday,1,October,Q4,2011-10-11 06:00:00,Autumn,Clear,21.0,62.0,6.0,9.0,114.0,123.0,644.8287671,06:00:00,True,6.0,Morning
2011-10-11,284,2011,10,11,Tuesday,1,October,Q4,2011-10-11 07:00:00,Autumn,Mist,21.0,88.0,6.0,19.0,333.0,352.0,1758.528767,07:00:00,True,7.0,Morning
